bhk,area,price_lakh,price_per_sqft,area_per_bhk,region_encoded,type_Independent House,type_Penthouse,type_Studio Apartment,type_Villa,status_Under Construction,age_Resale,age_Unknown,log_price
2,612,81.25,13276.143790849674,306.0,64.58043334773691,False,False,False,False,False,False,False,4.409763389645481
3,990,185.0,18686.868686868685,330.0,126.4613880545538,False,False,False,False,True,False,False,5.225746673713202
2,748,128.0,17112.29946524064,374.0,126.4613880545538,False,False,False,False,True,False,False,4.859812404361672
3,997,177.0,17753.259779338016,332.3333333333333,126.4613880545538,False,False,False,False,True,False,False,5.181783550292085
1,510,57.43,11260.78431372549,510.0,54.48903615882791,False,False,False,False,True,False,False,4.067829456566345
2,679,76.32,11240.058910162,339.5,54.48903615882791,False,False,False,False,True,False,False,4.34795265434013
1,458,51.7,11288.2096069869,458.0,54.48903615882791,False,False,False,False,True,False,False,3.9646154555473165
1,339,38.5,11356.93215339233,339.0,54.48903615882791,False,False,False,False,True,False,False,3.676300671907076
2,715,80.26,11225.174825174827,357.5,54.48903615882791,False,False,False,False,True,False,False,4.397653890559581
2,687,99.0,14410.480349344978,343.5,80.92040582439022,False,False,False,False,True,False,False,4.605170185988092
2,674,91.0,13501.483679525223,337.0,80.92040582439022,False,False,False,False,True,False,False,4.5217885770490405
2,631,91.0,14421.553090332805,315.5,80.92040582439022,False,False,False,False,True,False,False,4.5217885770490405
2,616,82.0,13311.688311688311,308.0,80.92040582439022,False,False,False,False,True,False,False,4.418840607796598
1,479,72.0,15031.315240083508,479.0,126.4613880545538,False,False,False,False,True,False,False,4.290459441148391
1,495,45.0,9090.90909090909,495.0,49.83437662994102,False,False,False,False,True,False,False,3.828641396489095
2,697,60.0,8608.32137733142,348.5,49.83437662994102,False,False,False,False,True,False,False,4.110873864173311
1,466,40.47,8684.549356223177,466.0,49.83437662994102,False,False,False,False,True,False,False,3.7249702742582897
4,1396,340.0,24355.300859598854,349.0,126.4613880545538,False,False,False,False,True,False,False,5.831882477283517
3,938,220.00000000000003,23454.157782515995,312.6666666666667,126.4613880545538,False,False,False,False,True,False,False,5.398162701517753
3,1093,260.0,23787.740164684354,364.3333333333333,126.4613880545538,False,False,False,False,True,False,False,5.564520407322694
2,589,111.00000000000001,18845.500848896438,294.5,126.4613880545538,False,False,False,False,False,False,False,4.718498871295095
3,828,151.0,18236.71497584541,276.0,126.4613880545538,False,False,False,False,False,False,False,5.0238805208462765
2,638,101.0,15830.721003134797,319.0,126.4613880545538,False,False,False,False,True,False,False,4.624972813284271
2,627,100.0,15948.96331738437,313.5,126.4613880545538,False,False,False,False,True,False,False,4.61512051684126
3,794,126.0,15869.017632241814,264.6666666666667,126.4613880545538,False,False,False,False,True,False,False,4.844187086458591
2,597,95.22,15949.748743718594,298.5,126.4613880545538,False,False,False,False,True,False,False,4.5666372362713075
2,611,97.45,15949.263502454993,305.5,126.4613880545538,False,False,False,False,True,False,False,4.589548805085134
2,601,91.72,15261.231281198003,300.5,126.4613880545538,False,False,False,False,True,False,False,4.529584199031496
1,445,33.37,7498.876404494381,445.0,54.48903615882791,False,False,False,False,True,False,False,3.5371840908617425
2,630,47.25,7500.0,315.0,54.48903615882791,False,False,False,False,True,False,False,3.876395827784995
1,454,34.05,7499.999999999999,454.0,54.48903615882791,False,False,False,False,True,False,False,3.5567756134805992
2,787,227.0,28843.71029224905,393.5,187.57404960126755,False,False,False,False,True,False,False,5.429345628954441
2,746,222.00000000000003,29758.713136729228,373.0,187.57404960126755,False,False,False,False,True,False,False,5.407171771460119
1,401,62.35,15548.628428927681,401.0,126.4613880545538,False,False,False,False,True,False,False,4.148674906767148
1,418,65.0,15550.23923444976,418.0,126.4613880545538,False,False,False,False,True,False,False,4.189654742026425
1,422,65.62,15549.763033175355,422.0,126.4613880545538,False,False,False,False,True,False,False,4.199004832765533
2,850,32.99,3881.176470588235,425.0,41.84759169743622,False,False,False,False,False,True,False,3.5260663637080247
2,672,103.0,15327.380952380952,336.0,126.4613880545538,False,False,False,False,True,False,False,4.6443908991413725
2,735,108.0,14693.877551020409,367.5,126.4613880545538,False,False,False,False,True,False,False,4.6913478822291435
3,955,156.0,16335.078534031414,318.3333333333333,126.4613880545538,False,False,False,False,True,False,False,5.056245805348308
2,626,96.29,15381.789137380192,313.0,126.4613880545538,False,False,False,False,True,False,False,4.577696208987336
1,438,67.0,15296.803652968036,438.0,126.4613880545538,False,False,False,False,True,False,False,4.219507705176107
2,658,145.0,22036.47416413374,329.0,188.36403431960096,False,False,False,False,True,False,False,4.983606621708336
3,861,199.0,23112.659698025553,287.0,188.36403431960096,False,False,False,False,True,False,False,5.298317366548036
1,353,83.05,23526.912181303116,353.0,167.8269856847162,False,False,False,False,True,False,False,4.431411859854625
2,474,112.99999999999999,23839.66244725738,237.0,167.8269856847162,False,False,False,False,True,False,False,4.736198448394496
1,353,82.99,23509.915014164304,353.0,167.8269856847162,False,False,False,False,True,False,False,4.430697744137536
1,370,86.99,23510.81081081081,370.0,167.8269856847162,False,False,False,False,True,False,False,4.477223171657469
2,475,115.99999999999999,24421.052631578943,237.5,167.8269856847162,False,False,False,False,True,False,False,4.762173934797756
3,1154,310.0,26863.0849220104,384.6666666666667,188.36403431960096,False,False,False,False,True,False,False,5.739792912179234
3,923,210.0,22751.89599133261,307.6666666666667,188.36403431960096,False,False,False,False,True,False,False,5.351858133476067
2,696,145.0,20833.333333333332,348.0,188.36403431960096,False,False,False,False,True,False,False,4.983606621708336
4,1670,365.0,21856.2874251497,417.5,188.36403431960096,False,False,False,False,True,False,False,5.902633333401366
3,677,84.99,12553.914327917282,225.66666666666666,54.48903615882791,False,False,False,False,True,False,False,4.454231010422805
1,377,37.37,9912.466843501325,377.0,54.48903615882791,False,False,False,False,True,False,False,3.647275904258861
2,498,52.99,10640.562248995984,249.0,54.48903615882791,False,False,False,False,True,False,False,3.9887988442301956
2,523,54.99,10514.34034416826,261.5,54.48903615882791,False,False,False,False,True,False,False,4.025173103360802
2,509,54.15,10638.506876227897,254.5,54.48903615882791,False,False,False,False,True,False,False,4.0100567456995115
2,512,54.52,10648.4375,256.0,54.48903615882791,False,False,False,False,True,False,False,4.016743316198549
1,373,37.0,9919.571045576407,373.0,54.48903615882791,False,False,False,False,True,False,False,3.6375861597263857
3,1000,239.0,23900.0,333.3333333333333,188.36403431960096,False,False,False,False,True,False,False,5.480638923341991
3,904,210.0,23230.088495575223,301.3333333333333,188.36403431960096,False,False,False,False,True,False,False,5.351858133476067
3,1300,301.0,23153.846153846152,433.3333333333333,188.36403431960096,False,False,False,False,True,False,False,5.71042701737487
2,778,179.0,23007.71208226221,389.0,188.36403431960096,False,False,False,False,True,False,False,5.19295685089021
2,612,137.0,22385.62091503268,306.0,188.36403431960096,False,False,False,False,True,False,False,4.927253685157205
3,984,210.0,21341.463414634145,328.0,165.3500889767575,False,False,False,False,True,False,False,5.351858133476067
2,750,170.0,22666.666666666668,375.0,188.36403431960096,False,False,False,False,True,False,False,5.14166355650266
3,1180,139.0,11779.661016949152,393.3333333333333,126.3770527009414,False,False,False,False,True,False,False,4.941642422609304
2,772,160.0,20725.38860103627,386.0,165.3500889767575,False,False,False,False,True,False,False,5.081404364984463
3,1070,245.00000000000003,22897.196261682246,356.6666666666667,188.36403431960096,False,False,False,False,True,False,False,5.505331535932363
1,377,79.21,21010.610079575596,377.0,165.3500889767575,False,False,False,False,True,False,False,4.384648195378833
2,680,79.99,11763.235294117645,340.0,126.3770527009414,False,False,False,False,True,False,False,4.3943256902608985
2,746,125.0,16756.03217158177,373.0,165.3500889767575,False,False,False,False,True,False,False,4.836281906951478
2,717,120.0,16736.401673640168,358.5,165.3500889767575,False,False,False,False,True,False,False,4.795790545596741
1,398,83.62,21010.05025125628,398.0,165.3500889767575,False,False,False,False,True,False,False,4.438170645291922
2,712,136.0,19101.123595505618,356.0,126.4613880545538,False,False,False,False,True,False,False,4.919980925828125
4,1422,280.0,19690.57665260197,355.5,126.4613880545538,False,False,False,False,True,False,False,5.638354669333745
3,1191,357.0,29974.811083123426,397.0,158.51313721345065,False,False,False,False,True,False,False,5.8805329864007
5,1740,335.0,19252.873563218393,348.0,126.4613880545538,False,False,False,False,True,False,False,5.817111159963204
2,777,233.0,29987.12998712999,388.5,158.51313721345065,False,False,False,False,True,False,False,5.455321115357702
3,1185,355.0,29957.805907172995,395.0,158.51313721345065,False,False,False,False,True,False,False,5.87493073085203
1,421,45.98,10921.615201900238,421.0,54.48903615882791,False,False,False,False,True,False,False,3.849721979230767
2,459,65.48,14265.795206971678,229.5,54.48903615882791,False,False,False,False,True,False,False,4.196901150547193
1,424,48.98,11551.88679245283,424.0,54.48903615882791,False,False,False,False,True,False,False,3.9116229254068062
2,424,57.99,13676.88679245283,212.0,54.48903615882791,False,False,False,False,True,False,False,4.077367938014984
2,524,69.98,13354.961832061068,262.0,54.48903615882791,False,False,False,False,True,False,False,4.2623981472183505
2,597,75.48,12643.21608040201,298.5,54.48903615882791,False,False,False,False,True,False,False,4.337029268743146
2,703,79.98,11376.955903271693,351.5,54.48903615882791,False,False,False,False,True,False,False,4.394202210604015
2,530,70.48,13298.11320754717,265.0,54.48903615882791,False,False,False,False,True,False,False,4.2694176902912275
2,601,75.98,12642.262895174708,300.5,54.48903615882791,False,False,False,False,True,False,False,4.3435456478556
2,700,79.84,11405.714285714286,350.0,54.48903615882791,False,False,False,False,True,False,False,4.39247189253542
1,429,100.0,23310.02331002331,429.0,187.57404960126755,False,False,False,False,False,False,False,4.61512051684126
1,486,113.99999999999999,23456.790123456787,486.0,187.57404960126755,False,False,False,False,False,False,False,4.74493212836325
1,479,112.00000000000001,23382.045929018794,479.0,187.57404960126755,False,False,False,False,False,False,False,4.727387818712341
2,522,122.0,23371.647509578543,261.0,187.57404960126755,False,False,False,False,False,False,False,4.812184355372417
2,577,135.0,23396.88041594454,288.5,187.57404960126755,False,False,False,False,False,False,False,4.912654885736052
1,425,99.79,23480.0,425.0,187.57404960126755,False,False,False,False,False,False,False,4.613039144366787
2,622,146.0,23472.66881028939,311.0,187.57404960126755,False,False,False,False,False,False,False,4.990432586778736
2,526,123.0,23384.03041825095,263.0,187.57404960126755,False,False,False,False,False,False,False,4.820281565605037
1,521,122.0,23416.506717850287,521.0,187.57404960126755,False,False,False,False,False,False,False,4.812184355372417
1,487,113.99999999999999,23408.62422997946,487.0,187.57404960126755,False,False,False,False,False,False,False,4.74493212836325
2,600,141.0,23500.0,300.0,187.57404960126755,False,False,False,False,False,False,False,4.955827057601261
2,556,130.0,23381.294964028777,278.0,187.57404960126755,False,False,False,False,False,False,False,4.875197323201151
2,484,112.99999999999999,23347.107438016526,242.0,187.57404960126755,False,False,False,False,False,False,False,4.736198448394496
2,576,135.0,23437.5,288.0,187.57404960126755,False,False,False,False,False,False,False,4.912654885736052
1,432,101.0,23379.62962962963,432.0,187.57404960126755,False,False,False,False,False,False,False,4.624972813284271
1,455,106.0,23296.703296703297,455.0,187.57404960126755,False,False,False,False,False,False,False,4.672828834461906
2,525,123.0,23428.571428571428,262.5,187.57404960126755,False,False,False,False,False,False,False,4.820281565605037
1,471,110.00000000000001,23354.564755838644,471.0,187.57404960126755,False,False,False,False,False,False,False,4.709530201312334
1,499,117.0,23446.89378757515,499.0,187.57404960126755,False,False,False,False,False,False,False,4.770684624465665
1,425,99.89,23503.529411764706,425.0,187.57404960126755,False,False,False,False,False,False,False,4.614030814420288
3,1350,234.0,17333.333333333332,450.0,126.4613880545538,False,False,False,False,True,False,False,5.459585514144159
4,1650,284.0,17212.121212121212,412.5,126.4613880545538,False,False,False,False,True,False,False,5.652489180268651
4,1592,300.0,18844.22110552764,398.0,126.4613880545538,False,False,False,False,False,False,False,5.707110264748875
3,927,180.0,19417.47572815534,309.0,126.4613880545538,False,False,False,False,False,False,False,5.198497031265826
3,868,52.06,5997.695852534563,289.3333333333333,64.58043334773691,False,False,False,False,True,False,False,3.971423348709594
2,581,34.86,6000.0,290.5,64.58043334773691,False,False,False,False,True,False,False,3.5796224681769866
1,392,23.5,5994.897959183673,392.0,64.58043334773691,False,False,False,False,True,False,False,3.1986731175506815
2,625,37.5,6000.0,312.5,64.58043334773691,False,False,False,False,True,False,False,3.6506582412937387
3,743,44.6,6002.691790040377,247.66666666666666,64.58043334773691,False,False,False,False,True,False,False,3.8199077165203406
3,924,254.0,27489.177489177488,308.0,158.51313721345065,False,False,False,False,True,False,False,5.541263545158426
2,746,186.0,24932.975871313673,373.0,158.51313721345065,False,False,False,False,True,False,False,5.231108616854587
2,562,147.0,26156.583629893237,281.0,158.51313721345065,False,False,False,False,True,False,False,4.997212273764115
2,827,214.0,25876.662636033856,413.5,158.51313721345065,False,False,False,False,True,False,False,5.3706380281276624
2,811,204.0,25154.130702836006,405.5,158.51313721345065,False,False,False,False,True,False,False,5.3230099791384085
2,608,167.0,27467.105263157893,304.0,158.51313721345065,False,False,False,False,True,False,False,5.123963979403259
3,1075,218.00000000000003,20279.069767441862,358.3333333333333,162.4772516527172,False,False,False,False,True,False,False,5.389071729816501
3,1053,213.0,20227.92022792023,351.0,162.4772516527172,False,False,False,False,True,False,False,5.365976015021851
2,743,190.0,25572.00538358008,371.5,162.4772516527172,False,False,False,False,True,False,False,5.25227342804663
3,1015,206.0,20295.566502463054,338.3333333333333,162.4772516527172,False,False,False,False,True,False,False,5.332718793265369
3,1036,210.0,20270.27027027027,345.3333333333333,162.4772516527172,False,False,False,False,True,False,False,5.351858133476067
1,494,121.0,24493.927125506074,494.0,179.02878870879908,False,False,False,False,True,False,False,4.804021044733257
3,834,211.0,25299.760191846523,278.0,179.02878870879908,False,False,False,False,True,False,False,5.356586274672012
1,544,144.0,26470.58823529412,544.0,179.02878870879908,False,False,False,False,True,False,False,4.976733742420574
3,1110,294.0,26486.486486486487,370.0,179.02878870879908,False,False,False,False,True,False,False,5.68697535633982
2,801,212.0,26466.916354556804,400.5,179.02878870879908,False,False,False,False,True,False,False,5.3612921657094255
2,740,196.0,26486.486486486487,370.0,179.02878870879908,False,False,False,False,True,False,False,5.2832037287379885
2,730,193.0,26438.35616438356,365.0,179.02878870879908,False,False,False,False,True,False,False,5.267858159063328
2,697,185.0,26542.32424677188,348.5,179.02878870879908,False,False,False,False,True,False,False,5.225746673713202
1,533,142.0,26641.651031894933,533.0,179.02878870879908,False,False,False,False,True,False,False,4.962844630259907
2,766,202.99999999999997,26501.305483028715,383.0,179.02878870879908,False,False,False,False,True,False,False,5.318119993844216
3,965,256.0,26528.497409326425,321.6666666666667,179.02878870879908,False,False,False,False,True,False,False,5.54907608489522
2,660,167.0,25303.030303030304,330.0,179.02878870879908,False,False,False,False,True,False,False,5.123963979403259
1,501,133.0,26546.90618762475,501.0,179.02878870879908,False,False,False,False,True,False,False,4.897839799950911
2,777,206.0,26512.226512226513,388.5,179.02878870879908,False,False,False,False,True,False,False,5.332718793265369
3,914,242.0,26477.024070021882,304.6666666666667,179.02878870879908,False,False,False,False,True,False,False,5.493061443340548
1,496,131.0,26411.290322580644,496.0,179.02878870879908,False,False,False,False,True,False,False,4.882801922586371
1,545,144.0,26422.018348623853,545.0,179.02878870879908,False,False,False,False,True,False,False,4.976733742420574
1,547,145.0,26508.226691042048,547.0,179.02878870879908,False,False,False,False,True,False,False,4.983606621708336
2,584,124.0,21232.87671232877,292.0,158.51313721345065,False,False,False,False,True,False,False,4.8283137373023015
2,672,142.0,21130.95238095238,336.0,158.51313721345065,False,False,False,False,True,False,False,4.962844630259907
1,448,94.99,21203.125,448.0,158.51313721345065,False,False,False,False,True,False,False,4.564244019375446
1,400,83.99,20997.5,400.0,158.51313721345065,False,False,False,False,True,False,False,4.442533602510535
3,1088,272.0,25000.0,362.6666666666667,181.57247101851303,False,False,False,False,False,False,False,5.60947179518496
2,905,206.99999999999997,22872.928176795576,452.5,181.57247101851303,False,False,False,False,False,False,False,5.337538079701318
2,587,63.0,10732.538330494037,293.5,64.58043334773691,False,False,False,False,True,False,False,4.1588830833596715
2,560,63.0,11250.0,280.0,64.58043334773691,False,False,False,False,True,False,False,4.1588830833596715
1,425,45.0,10588.235294117647,425.0,64.58043334773691,False,False,False,False,True,False,False,3.828641396489095
1,446,48.0,10762.331838565022,446.0,64.58043334773691,False,False,False,False,True,False,False,3.8918202981106265
2,534,63.0,11797.752808988764,267.0,64.58043334773691,False,False,False,False,True,False,False,4.1588830833596715
2,929,213.0,22927.87944025834,464.5,173.4314643591054,False,False,False,False,True,False,False,5.365976015021851
2,585,134.0,22905.982905982906,292.5,173.4314643591054,False,False,False,False,True,False,False,4.90527477843843
3,821,188.0,22898.90377588307,273.6666666666667,173.4314643591054,False,False,False,False,True,False,False,5.241747015059643
1,367,85.0,23160.762942779293,367.0,173.4314643591054,False,False,False,False,True,False,False,4.454347296253507
1,424,97.5,22995.283018867925,424.0,173.4314643591054,False,False,False,False,True,False,False,4.590056548178043
3,911,188.0,20636.663007683863,303.6666666666667,126.4613880545538,False,False,False,False,True,False,False,5.241747015059643
2,667,138.0,20689.655172413793,333.5,126.4613880545538,False,False,False,False,True,False,False,4.9344739331306915
3,1835,252.0,13732.970027247957,611.6666666666666,126.3770527009414,False,False,False,False,True,False,False,5.53338948872752
3,1975,271.0,13721.518987341773,658.3333333333334,126.3770527009414,False,False,False,False,True,False,False,5.605802066295998
1,540,29.5,5462.962962962963,540.0,41.84759169743622,False,False,False,False,False,True,False,3.417726683613366
1,540,35.0,6481.481481481482,540.0,41.84759169743622,False,False,False,False,False,True,False,3.58351893845611
2,1800,45.0,2500.0,900.0,41.84759169743622,False,False,False,False,False,True,False,3.828641396489095
1,700,32.0,4571.428571428572,700.0,41.84759169743622,False,False,False,False,False,True,False,3.4965075614664802
1,678,33.0,4867.256637168141,678.0,41.84759169743622,False,False,False,False,False,True,False,3.5263605246161616
2,910,36.0,3956.043956043956,455.0,41.84759169743622,False,False,False,False,False,True,False,3.6109179126442243
1,625,30.0,4800.0,625.0,41.84759169743622,False,False,False,False,False,True,False,3.4339872044851463
1,540,29.0,5370.37037037037,540.0,41.84759169743622,False,False,False,False,False,True,False,3.4011973816621555
1,500,28.0,5600.0,500.0,41.84759169743622,False,False,False,False,False,True,False,3.367295829986474
1,386,47.19,12225.38860103627,386.0,64.58043334773691,False,False,False,False,False,False,False,3.8751515306522415
1,379,46.34,12226.912928759895,379.0,64.58043334773691,False,False,False,False,False,False,False,3.857355604085838
1,401,49.03,12226.932668329177,401.0,64.58043334773691,False,False,False,False,False,False,False,3.912622825500114
1,393,48.05,12226.4631043257,393.0,64.58043334773691,False,False,False,False,False,False,False,3.892840186011372
2,763,76.9,10078.636959370906,381.5,64.58043334773691,False,False,False,False,False,False,False,4.355425952876702
1,388,47.44,12226.80412371134,388.0,64.58043334773691,False,False,False,False,False,False,False,3.8803259186848913
2,484,114.99999999999999,23760.330578512392,242.0,125.02244612509476,False,False,False,False,False,False,False,4.7535901911063645
1,372,80.0,21505.37634408602,372.0,125.02244612509476,False,False,False,False,False,False,False,4.394449154672439
2,902,78.87,8743.90243902439,451.0,126.4613880545538,False,False,False,False,False,False,False,4.380400312929297
2,1075,96.01,8931.162790697674,537.5,126.4613880545538,False,False,False,False,False,False,False,4.574814065973192
2,907,79.29,8742.006615214996,453.5,126.4613880545538,False,False,False,False,False,False,False,4.385645080196593
1,486,53.0,10905.349794238684,486.0,126.4613880545538,False,False,False,False,True,False,False,3.9889840465642745
1,411,85.96,20914.84184914842,411.0,188.36403431960096,False,False,False,False,True,False,False,4.465448242812954
1,351,81.0,23076.923076923078,351.0,188.36403431960096,False,False,False,False,True,False,False,4.406719247264253
2,604,119.0,19701.98675496689,302.0,188.36403431960096,False,False,False,False,True,False,False,4.787491742782046
1,396,82.85,20921.71717171717,396.0,188.36403431960096,False,False,False,False,True,False,False,4.429029488269218
1,353,79.0,22379.60339943343,353.0,188.36403431960096,False,False,False,False,True,False,False,4.382026634673881
2,586,115.99999999999999,19795.221843003408,293.0,188.36403431960096,False,False,False,False,True,False,False,4.762173934797756
1,352,81.5,23153.409090909092,352.0,188.36403431960096,False,False,False,False,True,False,False,4.412798293340635
1,369,81.0,21951.219512195123,369.0,188.36403431960096,False,False,False,False,True,False,False,4.406719247264253
1,392,81.95,20905.61224489796,392.0,188.36403431960096,False,False,False,False,True,False,False,4.418238016636454
1,397,82.96,20896.725440806043,397.0,188.36403431960096,False,False,False,False,True,False,False,4.430340494952432
1,374,81.25,21724.598930481283,374.0,188.36403431960096,False,False,False,False,True,False,False,4.409763389645481
2,601,119.0,19800.332778702163,300.5,188.36403431960096,False,False,False,False,True,False,False,4.787491742782046
1,313,72.5,23162.9392971246,313.0,188.36403431960096,False,False,False,False,True,False,False,4.297285406218791
1,347,82.0,23631.123919308357,347.0,188.36403431960096,False,False,False,False,True,False,False,4.418840607796598
1,315,72.0,22857.14285714286,315.0,188.36403431960096,False,False,False,False,True,False,False,4.290459441148391
1,317,70.0,22082.018927444795,317.0,188.36403431960096,False,False,False,False,True,False,False,4.2626798770413155
2,620,88.56,14283.870967741936,310.0,125.02244612509476,False,False,False,False,True,False,False,4.494908791730554
1,450,64.28,14284.444444444445,450.0,125.02244612509476,False,False,False,False,True,False,False,4.178685710655851
2,691,60.0,8683.068017366137,345.5,49.83437662994102,False,False,False,False,True,False,False,4.110873864173311
1,286,45.99,16080.41958041958,286.0,126.4613880545538,False,False,False,False,True,False,False,3.849934813114724
1,308,46.99,15256.493506493507,308.0,126.4613880545538,False,False,False,False,True,False,False,3.8709926558701544
2,624,93.0,14903.846153846154,312.0,126.4613880545538,False,False,False,False,True,False,False,4.543294782270004
2,644,95.0,14751.552795031055,322.0,126.4613880545538,False,False,False,False,True,False,False,4.564348191467836
3,1077,300.0,27855.15320334262,359.0,126.4613880545538,False,False,False,False,True,False,False,5.707110264748875
2,824,200.0,24271.844660194176,412.0,126.4613880545538,False,False,False,False,True,False,False,5.303304908059076
2,639,105.0,16431.924882629108,319.5,126.4613880545538,False,False,False,False,True,False,False,4.663439094112067
1,478,85.0,17782.42677824268,478.0,126.4613880545538,False,False,False,False,True,False,False,4.454347296253507
2,620,121.0,19516.129032258064,310.0,162.4772516527172,False,False,False,False,True,False,False,4.804021044733257
1,483,83.99,17389.233954451345,483.0,162.4772516527172,False,False,False,False,True,False,False,4.442533602510535
2,614,121.0,19706.84039087948,307.0,162.4772516527172,False,False,False,False,True,False,False,4.804021044733257
1,385,40.99,10646.753246753247,385.0,64.58043334773691,False,False,False,False,True,False,False,3.737431494696102
1,390,41.52,10646.153846153848,390.0,64.58043334773691,False,False,False,False,True,False,False,3.749974553473747
2,639,38.79,6070.422535211268,319.5,49.83437662994102,False,False,False,False,True,False,False,3.683615624438837
1,389,23.61,6069.408740359897,389.0,49.83437662994102,False,False,False,False,True,False,False,3.2031528644029645
1,454,27.56,6070.484581497797,454.0,49.83437662994102,False,False,False,False,True,False,False,3.3520071374713836
1,462,28.06,6073.593073593073,462.0,49.83437662994102,False,False,False,False,True,False,False,3.369362658142137
1,374,22.69,6066.844919786096,374.0,49.83437662994102,False,False,False,False,True,False,False,3.165053018170694
2,630,38.29,6077.777777777777,315.0,49.83437662994102,False,False,False,False,True,False,False,3.6709700335703683
1,394,23.95,6078.680203045686,394.0,49.83437662994102,False,False,False,False,True,False,False,3.2168738221975275
2,570,34.59,6068.42105263158,285.0,49.83437662994102,False,False,False,False,True,False,False,3.5720646995221013
1,438,26.59,6070.776255707762,438.0,49.83437662994102,False,False,False,False,True,False,False,3.3174533882291946
2,693,42.11,6076.479076479077,346.5,49.83437662994102,False,False,False,False,True,False,False,3.763754988759043
2,631,38.34,6076.069730586371,315.5,49.83437662994102,False,False,False,False,True,False,False,3.672241812960913
2,690,41.93,6076.811594202899,345.0,49.83437662994102,False,False,False,False,True,False,False,3.7595708822364693
2,691,42.0,6078.1476121562955,345.5,49.83437662994102,False,False,False,False,True,False,False,3.7612001156935624
2,556,33.74,6068.345323741008,278.0,49.83437662994102,False,False,False,False,True,False,False,3.5478917608129588
2,622,88.0,14147.909967845659,311.0,126.4613880545538,False,False,False,False,True,False,False,4.48863636973214
1,429,65.0,15151.515151515152,429.0,126.4613880545538,False,False,False,False,True,False,False,4.189654742026425
1,451,65.0,14412.416851441241,451.0,126.4613880545538,False,False,False,False,True,False,False,4.189654742026425
2,869,137.0,15765.247410817032,434.5,126.4613880545538,False,False,False,False,False,False,False,4.927253685157205
2,858,135.0,15734.265734265735,429.0,126.4613880545538,False,False,False,False,False,False,False,4.912654885736052
2,1004,146.0,14541.83266932271,502.0,126.4613880545538,False,False,False,False,False,False,False,4.990432586778736
2,910,143.0,15714.285714285714,455.0,126.4613880545538,False,False,False,False,False,False,False,4.969813299576001
3,1011,162.0,16023.73887240356,337.0,126.4613880545538,False,False,False,False,False,False,False,5.093750200806762
3,1297,172.0,13261.372397841173,432.3333333333333,126.4613880545538,False,False,False,False,False,False,False,5.153291594497779
2,1169,147.0,12574.850299401198,584.5,126.4613880545538,False,False,False,False,False,False,False,4.997212273764115
2,848,135.0,15919.811320754718,424.0,126.4613880545538,False,False,False,False,False,False,False,4.912654885736052
2,1012,147.0,14525.691699604744,506.0,126.4613880545538,False,False,False,False,False,False,False,4.997212273764115
1,383,62.49,16315.926892950392,383.0,126.4613880545538,False,False,False,False,True,False,False,4.150882413182359
1,371,60.62,16339.622641509433,371.0,126.4613880545538,False,False,False,False,True,False,False,4.120986493168521
1,439,62.99,14348.519362186787,439.0,126.4613880545538,False,False,False,False,True,False,False,4.158726821151369
2,512,91.5,17871.09375,256.0,126.4613880545538,False,False,False,False,True,False,False,4.52720864451838
2,484,86.49,17869.834710743802,242.0,126.4613880545538,False,False,False,False,True,False,False,4.471524501118173
2,609,82.21,13499.1789819376,304.5,126.4613880545538,False,False,False,False,True,False,False,4.421367532912338
1,417,56.29,13498.800959232614,417.0,126.4613880545538,False,False,False,False,True,False,False,4.048126088420487
1,366,49.41,13500.0,366.0,126.4613880545538,False,False,False,False,True,False,False,3.9201895680945396
2,603,114.99999999999999,19071.31011608623,301.5,126.4613880545538,False,False,False,False,False,False,False,4.7535901911063645
1,420,82.0,19523.809523809523,420.0,126.4613880545538,False,False,False,False,False,False,False,4.418840607796598
2,561,114.99999999999999,20499.10873440285,280.5,126.4613880545538,False,False,False,False,False,False,False,4.7535901911063645
2,725,132.0,18206.896551724138,362.5,126.4613880545538,False,False,False,False,False,False,False,4.890349128221754
2,581,114.99999999999999,19793.459552495693,290.5,126.4613880545538,False,False,False,False,False,False,False,4.7535901911063645
2,545,114.99999999999999,21100.917431192658,272.5,126.4613880545538,False,False,False,False,False,False,False,4.7535901911063645
2,837,242.0,28912.78375149343,418.5,173.4314643591054,False,False,False,False,True,False,False,5.493061443340548
2,829,240.0,28950.542822677926,414.5,173.4314643591054,False,False,False,False,True,False,False,5.484796933490655
3,1237,358.0,28940.986257073564,412.3333333333333,173.4314643591054,False,False,False,False,True,False,False,5.883322388488279
2,830,240.0,28915.66265060241,415.0,173.4314643591054,False,False,False,False,True,False,False,5.484796933490655
3,1144,331.0,28933.566433566433,381.3333333333333,173.4314643591054,False,False,False,False,True,False,False,5.805134968916488
3,1152,334.0,28993.055555555555,384.0,173.4314643591054,False,False,False,False,True,False,False,5.814130531825066
2,812,235.0,28940.886699507388,406.0,173.4314643591054,False,False,False,False,True,False,False,5.4638318050256105
2,842,244.0,28978.622327790974,421.0,173.4314643591054,False,False,False,False,True,False,False,5.501258210544727
2,817,236.0,28886.168910648714,408.5,173.4314643591054,False,False,False,False,True,False,False,5.4680601411351315
2,813,235.0,28905.28905289053,406.5,173.4314643591054,False,False,False,False,True,False,False,5.4638318050256105
2,678,176.0,25958.702064896755,339.0,115.71997440996363,False,False,False,False,True,False,False,5.176149732573829
